x;p1;p2;p3;p4
30.645;2.57489e-007;-9.3289e-006;4.53308e-006;8.91039e-005
30.65;1.14072e-006;-8.41189e-006;5.18093e-006;8.83283e-005
30.655;-1.8814e-006;-2.09052e-006;5.63352e-006;8.7344e-005
30.66;-4.36686e-006;5.53528e-006;5.83254e-006;8.61464e-005
30.665;3.96115e-006;9.16565e-006;5.73194e-006;8.4732e-005
30.67;3.30927e-006;6.24784e-006;5.30263e-006;8.30982e-005
30.675;5.57502e-006;-1.06956e-006;4.53632e-006;8.12432e-005
30.68;-1.29027e-005;-7.67124e-006;3.44796e-006;7.9166e-005
30.685;-2.46696e-006;-9.42922e-006;2.07659e-006;7.68669e-005
30.69;7.4962e-006;-5.96652e-006;4.84464e-007;7.43467e-005
30.695;4.17857e-006;-8.69049e-008;-1.24567e-006;7.16077e-005
30.7;7.31906e-007;5.04985e-006;-3.01497e-006;6.86526e-005
30.705;-1.0483e-005;8.07797e-006;-4.71436e-006;6.54854e-005
30.71;2.91671e-006;9.224e-006;-6.23154e-006;6.21108e-005
30.715;4.34914e-006;8.74131e-006;-7.45859e-006;5.85346e-005
30.72;-1.98018e-006;6.1184e-006;-8.32354e-006;5.86894e-005
30.725;-1.09087e-006;9.35455e-007;-8.69876e-006;5.49772e-005
30.73;2.35908e-006;-5.74657e-006;-8.55957e-006;5.1082e-005
30.735;-1.53135e-006;-1.12197e-005;-7.8846e-006;4.70127e-005
30.74;1.24462e-006;-1.27469e-005;-6.68483e-006;4.27788e-005
30.745;1.49982e-006;-9.70938e-006;-5.00389e-006;3.83903e-005
30.75;-1.0956e-005;-4.28257e-006;-2.91599e-006;3.3858e-005
30.755;9.83386e-006;2.28095e-007;-5.21798e-007;2.91933e-005
30.76;1.96392e-006;2.10743e-006;2.05759e-006;2.4408e-005
30.765;5.98174e-007;2.50342e-006;4.68804e-006;1.95145e-005
30.77;-3.7932e-006;3.90831e-006;7.23049e-006;1.45255e-005
30.775;-6.62082e-006;7.24013e-006;9.54923e-006;9.4541e-006
30.78;3.56679e-006;1.05139e-005;1.15197e-005;4.31363e-006
30.785;2.41631e-006;1.06174e-005;1.30354e-005;-8.82332e-007
30.79;9.21123e-006;6.4417e-006;1.40131e-005;-6.12006e-006
30.795;-2.90394e-006;6.57319e-008;1.43964e-005;-1.13857e-005
30.8;-1.12954e-005;-5.24044e-006;1.41579e-005;-1.66655e-005
30.805;-6.38482e-006;-7.88021e-006;1.32991e-005;-2.19455e-005
30.81;4.02698e-006;-8.44712e-006;1.1849e-005;-2.72119e-005
30.815;2.85172e-005;-7.68747e-006;9.86151e-006;-3.24512e-005
30.82;-5.66276e-006;-5.05175e-006;7.41221e-006;-3.76498e-005
30.825;-3.41931e-005;-2.04999e-007;4.59399e-006;-4.27945e-005
30.83;6.03104e-006;4.48705e-006;1.51304e-006;-4.78723e-005
30.835;1.48332e-005;4.72277e-006;-1.71539e-006;-5.28705e-005
30.84;9.05765e-006;-1.11253e-006;-4.97111e-006;-5.77768e-005
30.845;-4.5941e-007;-8.45238e-006;-8.13285e-006;-6.25792e-005
30.85;-1.05997e-005;-9.3534e-006;-1.1082e-005;-6.72661e-005
30.855;-1.15507e-005;-1.77568e-007;-1.37063e-005;-7.18264e-005
30.86;-1.40363e-006;1.34957e-005;-1.59035e-005;-7.62494e-005
30.865;1.77213e-005;2.06582e-005;-1.75852e-005;-8.05248e-005
30.87;1.30407e-005;1.46216e-005;-1.86802e-005;-8.4643e-005
30.875;-9.54875e-006;-5.90079e-007;-1.91387e-005;-8.85945e-005
30.88;-2.16822e-005;-1.36366e-005;-1.89353e-005;-9.23707e-005
30.885;1.93773e-006;-1.58044e-005;-1.80721e-005;-9.59631e-005
30.89;1.37839e-005;-7.88965e-006;-1.65801e-005;-9.93641e-005
30.895;5.90527e-006;2.07893e-006;-1.45205e-005;-0.000102566
30.9;-2.58516e-006;7.05039e-006;-1.1983e-005;-0.000105563
30.905;-6.73131e-006;6.54872e-006;-9.08309e-006;-0.000108347
30.91;-5.4492e-007;4.75664e-006;-5.95711e-006;-0.000110914
30.915;-1.63325e-006;4.2548e-006;-2.75523e-006;-0.000113258
30.92;-9.68804e-007;2.67049e-006;3.67185e-007;-0.000115373
30.925;4.66718e-006;-4.09418e-006;3.25934e-006;-0.000117256
30.93;7.29482e-006;-1.55885e-005;5.78546e-006;-0.000118902
30.935;1.26965e-006;-2.45467e-005;7.83484e-006;-0.000120308
30.94;-1.72096e-005;-2.19725e-005;9.33077e-006;-0.000121471
30.945;4.19124e-006;-5.50002e-006;1.02374e-005;-0.000122387
30.95;-9.57576e-007;1.68804e-005;1.05634e-005;-0.000123056
30.955;7.65447e-006;3.18622e-005;1.0363e-005;-0.000123473
30.96;6.20683e-006;3.07476e-005;9.73172e-006;-0.000123639
30.965;4.14193e-008;1.58141e-005;8.79968e-006;-0.000123553
30.97;-1.93908e-005;-2.09928e-006;7.72061e-006;-0.000123212
30.975;-2.01423e-006;-1.22084e-005;6.65836e-006;-0.000122618
30.98;2.17278e-005;-1.11044e-005;5.77192e-006;-0.000121771
30.985;-2.76843e-006;-3.44756e-006;5.2e-006;-0.00012067
30.99;-6.96816e-006;3.00742e-006;5.04687e-006;-0.000119318
30.995;6.99701e-007;3.06316e-006;5.37085e-006;-0.000117716
31;-6.44068e-006;-3.46417e-006;6.17662e-006;-0.000115866
31.005;8.21613e-006;-1.27237e-005;7.41233e-006;-0.00011377
31.01;1.95064e-007;-1.934e-005;8.97208e-006;-0.000111432
31.015;-3.89798e-006;-1.89356e-005;1.07037e-005;-0.000108855
31.02;1.33149e-005;-1.02013e-005;1.24214e-005;-0.000106043
31.025;-2.52667e-005;3.9272e-006;1.39218e-005;-0.000103002
31.03;1.64976e-005;1.69912e-005;1.50033e-005;-9.97362e-005
31.035;2.29305e-007;2.2183e-005;1.54847e-005;-9.62521e-005
31.04;-4.36625e-006;1.66533e-005;1.52236e-005;-9.25562e-005
31.045;4.34813e-006;3.98885e-006;1.41315e-005;-8.86558e-005
31.05;-5.92855e-006;-7.48346e-006;1.21842e-005;-8.45587e-005
31.055;5.98907e-006;-1.00302e-005;9.42723e-006;-8.02737e-005
31.06;-2.34171e-006;-1.99907e-006;5.97376e-006;-7.581e-005
31.065;-8.63465e-007;1.06039e-005;1.99759e-006;-7.11774e-005
31.07;-6.53477e-006;1.80193e-005;-2.28036e-006;-6.63867e-005
31.075;3.9842e-006;1.36823e-005;-6.60989e-006;-6.1449e-005
31.08;2.14859e-005;-8.32258e-007;-1.07323e-005;-5.63764e-005
31.085;-2.1819e-005;-1.6788e-005;-1.44023e-005;-5.11814e-005
31.09;-6.32667e-006;-2.45864e-005;-1.74089e-005;-4.58772e-005
31.095;5.27908e-006;-2.03964e-005;-1.95934e-005;-4.04776e-005
31.1;5.94391e-006;-7.97043e-006;-2.0863e-005;-3.49968e-005
31.105;9.36544e-006;5.07892e-006;-2.11981e-005;-2.94497e-005
31.11;-1.11948e-005;1.26301e-005;-2.06536e-005;-2.38515e-005
31.115;-2.09683e-006;1.2738e-005;-1.93527e-005;-1.82179e-005
31.12;-7.62519e-006;6.89916e-006;-1.7475e-005;-1.2565e-005
31.125;1.07636e-005;-1.7547e-006;-1.52397e-005;-6.90901e-006
31.13;7.06617e-006;-9.41385e-006;-1.28839e-005;-1.26651e-006
31.135;-5.08333e-006;-1.22459e-005;-1.06411e-005;4.34585e-006
31.14;3.86371e-007;-8.08651e-006;-8.71801e-006;9.91136e-006
31.145;-2.05144e-005;1.45696e-006;-7.27577e-006;1.54133e-005
31.15;2.26695e-005;1.09948e-005;-6.41381e-006;2.0835e-005
31.155;2.77279e-006;1.47279e-005;-6.16037e-006;2.61602e-005
31.16;-1.24789e-005;1.0996e-005;-6.46939e-006;3.13726e-005
31.165;3.38511e-006;3.90831e-006;-7.2244e-006;3.64564e-005
31.17;5.39271e-006;9.68453e-008;-8.24916e-006;4.13964e-005
31.175;-6.42218e-006;2.94825e-006;-9.32404e-006;4.61777e-005
31.18;-1.6655e-006;9.15342e-006;-1.02067e-005;5.0786e-005
31.185;4.13578e-006;1.08408e-005;-1.06553e-005;5.5208e-005
31.19;-4.1627e-007;2.07988e-006;-1.04518e-005;5.9431e-005
31.195;1.92849e-006;-1.53091e-005;-9.42396e-006;6.3443e-005
31.2;-8.59925e-007;-3.16576e-005;-7.46281e-006;6.72332e-005
31.205;4.94927e-006;-3.58014e-005;-4.53559e-006;7.07916e-005
31.21;-1.36871e-005;-2.33269e-005;-6.91552e-007;7.41093e-005
31.215;-2.98175e-006;-2.43926e-007;3.93892e-006;7.71784e-005
31.22;2.05644e-005;2.09906e-005;9.15232e-006;7.99924e-005
31.225;-5.72795e-006;3.00185e-005;1.46861e-005;8.25457e-005
31.23;-2.87099e-006;2.49642e-005;2.02376e-005;8.4834e-005
31.235;-3.85548e-006;1.20809e-005;2.54866e-005;8.68542e-005
31.24;-3.39303e-006;-2.15573e-008;3.01189e-005;8.86044e-005
31.245;5.15191e-006;-6.18087e-006;3.38494e-005;9.00838e-005
31.25;2.06385e-006;-6.32121e-006;3.6443e-005;9.12931e-005
31.255;5.1296e-006;-3.22764e-006;3.77308e-005;9.22339e-005
31.26;-4.61811e-006;1.96903e-007;3.7622e-005;9.2909e-005
31.265;-5.07208e-006;1.84627e-006;3.6109e-005;9.33225e-005
31.27;-3.1807e-006;2.32614e-007;3.32668e-005;9.34793e-005
31.275;3.51431e-006;-4.83046e-006;2.9246e-005;9.33854e-005
31.28;6.15795e-006;-1.07476e-005;2.42612e-005;9.30479e-005
31.285;8.57064e-006;-1.23912e-005;1.85742e-005;9.24746e-005
31.29;-8.7834e-006;-5.78228e-006;1.24755e-005;9.16741e-005
31.295;-1.46875e-005;7.17426e-006;6.26414e-006;9.06558e-005
31.3;-1.10695e-006;1.80708e-005;2.26945e-007;8.94298e-005
31.305;1.1766e-005;1.79129e-005;-5.37922e-006;8.80067e-005
31.31;2.86447e-005;5.29626e-006;-1.0343e-005;8.63975e-005
31.315;-2.61845e-005;-1.10553e-005;-1.45101e-005;8.46137e-005
31.32;-1.56071e-005;-1.88726e-005;-1.77894e-005;8.2667e-005
31.325;-1.90684e-006;-1.26528e-005;-2.01553e-005;8.05694e-005
31.33;2.07985e-005;1.76878e-006;-2.16438e-005;7.83329e-005
31.335;1.95409e-005;1.24847e-005;-2.23448e-005;7.59697e-005
31.34;-3.64683e-005;1.1474e-005;-2.2391e-005;7.34918e-005
31.345;9.97117e-006;4.40896e-007;-2.19429e-005;7.09111e-005
31.35;6.6674e-006;-1.15484e-005;-2.11738e-005;6.82394e-005
31.355;-2.24998e-005;-1.54101e-005;-2.02531e-005;6.54881e-005
31.36;3.13342e-005;-8.19139e-006;-1.93324e-005;6.26683e-005
31.365;3.64582e-006;5.67881e-006;-1.85322e-005;5.97908e-005
31.37;-3.61202e-005;1.76475e-005;-1.79332e-005;5.6866e-005
31.375;1.04531e-005;2.02459e-005;-1.75706e-005;5.39038e-005
31.38;1.97789e-005;1.15861e-005;-1.7433e-005;5.09134e-005
31.385;-4.09978e-006;-3.12355e-006;-1.74657e-005;4.79039e-005
31.39;-1.20626e-005;-1.44406e-005;-1.75774e-005;4.48835e-005
31.395;1.35528e-006;-1.48786e-005;-1.76503e-005;4.18601e-005
31.4;6.45979e-006;-4.42657e-006;-1.75523e-005;3.88408e-005
31.405;-4.09679e-006;8.95868e-006;-1.71503e-005;3.58325e-005
31.41;-1.07733e-006;1.48104e-005;-1.63233e-005;3.28414e-005
31.415;5.26517e-006;7.81419e-006;-1.49746e-005;2.98731e-005
31.42;-1.11407e-006;-8.04421e-006;-1.30411e-005;2.69328e-005
31.425;1.05705e-006;-2.21096e-005;-1.05005e-005;2.40255e-005
31.43;-3.86509e-006;-2.46187e-005;-7.37462e-006;2.11554e-005
31.435;-8.58803e-006;-1.35349e-005;-3.7288e-006;1.83266e-005
31.44;1.12707e-005;4.40009e-006;3.31434e-007;1.55427e-005
31.445;6.91434e-006;1.88474e-005;4.66716e-006;1.28071e-005
31.45;-5.9517e-006;2.29484e-005;9.11516e-006;1.0123e-005
31.455;-9.06773e-006;1.70005e-005;1.34984e-005;7.49325e-006
31.46;8.0977e-007;6.7513e-006;1.76374e-005;4.92063e-006
31.465;1.22506e-005;-1.42401e-006;2.13608e-005;2.40781e-006
31.47;-1.98842e-006;-4.58822e-006;2.4516e-005;-4.26708e-008
31.475;-9.90606e-006;-4.14093e-006;2.6977e-005;-2.42828e-006
31.48;4.33917e-006;-3.64964e-006;2.86509e-005;-4.74653e-006
31.485;-1.25621e-006;-5.48783e-006;2.94821e-005;-6.99489e-006
31.49;6.30692e-006;-8.70722e-006;2.94537e-005;-9.1708e-006
31.495;-5.46787e-007;-9.79296e-006;2.85875e-005;-1.12717e-005
31.5;-3.33277e-006;-5.90586e-006;2.69407e-005;-1.32948e-005
31.505;-6.36642e-006;1.98538e-006;2.46026e-005;-1.52375e-005
31.51;3.40536e-007;9.04409e-006;2.16885e-005;-1.70969e-005
31.515;1.76658e-005;1.01498e-005;1.83335e-005;-1.88701e-005
31.52;-1.4517e-005;4.31015e-006;1.46858e-005;-2.05542e-005
31.525;4.60828e-006;-4.05194e-006;1.0899e-005;-2.21461e-005
31.53;-5.53744e-006;-8.35747e-006;7.12537e-006;-2.3643e-005
31.535;4.02089e-006;-5.10535e-006;3.50905e-006;-2.50416e-005
31.54;-4.87693e-006;3.2523e-006;1.79669e-007;-2.63392e-005
31.545;1.53512e-005;1.01584e-005;-2.75306e-006;-2.75328e-005
31.55;-1.54146e-005;1.00513e-005;-5.20382e-006;-2.86197e-005
31.555;-7.66001e-006;2.73951e-006;-7.11517e-006;-2.95973e-005
31.56;2.78333e-005;-6.32257e-006;-8.45967e-006;-3.04632e-005
31.565;-1.45962e-005;-1.0177e-005;-9.24063e-006;-3.12151e-005
31.57;1.51231e-006;-5.90091e-006;-9.49147e-006;-3.18514e-005
31.575;-2.7646e-005;2.84835e-006;-9.2735e-006;-3.23705e-005
31.58;3.8251e-005;8.67108e-006;-8.6723e-006;-3.27714e-005
31.585;-1.27189e-006;6.57146e-006;-7.79269e-006;-3.30533e-005
31.59;-1.55138e-005;-1.86851e-006;-6.75263e-006;-3.32161e-005
31.595;4.54252e-007;-1.00122e-005;-5.67623e-006;-3.32601e-005
31.6;-3.70168e-006;-1.18631e-005;-4.68636e-006;-3.31862e-005
31.605;1.00436e-005;-6.69277e-006;-3.8971e-006;-3.29959e-005
31.61;-1.11251e-006;1.181e-006;-3.40678e-006;-3.26913e-005
31.615;2.71874e-006;6.53059e-006;-3.29184e-006;-3.22751e-005
31.62;-7.67618e-006;7.19561e-006;-3.60201e-006;-3.17505e-005
31.625;-5.8326e-007;4.80771e-006;-4.35722e-006;-3.11216e-005
31.63;4.29873e-006;2.51864e-006;-5.54636e-006;-3.03929e-005
31.635;1.74101e-006;2.25995e-006;-7.12803e-006;-2.95696e-005
31.64;-4.49645e-006;3.67625e-006;-9.03322e-006;-2.86576e-005
31.645;3.49727e-006;4.96937e-006;-1.11696e-005;-2.76631e-005
31.65;-3.01879e-006;4.46041e-006;-1.34273e-005;-2.65932e-005
31.655;2.73266e-006;1.60842e-006;-1.56851e-005;-2.54553e-005
31.66;-5.96173e-007;-2.93552e-006;-1.78176e-005;-2.42571e-005
31.665;-2.09194e-006;-7.83855e-006;-1.97016e-005;-2.3007e-005
31.67;1.8892e-006;-1.15715e-005;-2.12222e-005;-2.17135e-005
31.675;-7.96665e-006;-1.26969e-005;-2.22778e-005;-2.03854e-005
31.68;2.27346e-005;-1.02521e-005;-2.27836e-005;-1.90319e-005
31.685;-1.77459e-005;-4.4215e-006;-2.26748e-005;-1.76621e-005
31.69;-1.02914e-005;2.9806e-006;-2.19071e-005;-1.62851e-005
31.695;1.76403e-005;9.07244e-006;-2.04577e-005;-1.49102e-005
31.7;-1.40739e-006;1.1602e-005;-1.83246e-005;-1.35464e-005
31.705;5.73659e-007;1.047e-005;-1.55259e-005;-1.22025e-005
31.71;-6.81446e-006;7.54063e-006;-1.20995e-005;-1.08872e-005
31.715;-1.45394e-006;4.81175e-006;-8.10198e-006;-9.60867e-006
31.72;2.30073e-006;2.75595e-006;-3.60821e-006;-8.3747e-006
31.725;8.10156e-006;4.38624e-007;1.2886e-006;-7.1926e-006
31.73;-4.77207e-006;-2.9009e-006;6.47733e-006;-6.06912e-006
31.735;-3.87454e-006;-6.57405e-006;1.18296e-005;-5.01037e-006
31.74;1.53103e-007;-8.74107e-006;1.72007e-005;-4.02178e-006
31.745;2.85424e-006;-7.89322e-006;2.24326e-005;-3.10808e-006
31.75;2.4162e-006;-4.14166e-006;2.73566e-005;-2.27321e-006
31.755;-3.51382e-006;6.75769e-007;3.17993e-005;-1.52033e-006
31.76;4.08676e-007;4.05177e-006;3.55893e-005;-8.51785e-007
31.765;-1.47955e-006;4.31543e-006;3.85646e-005;-2.69103e-007
31.77;2.85241e-007;1.69043e-006;4.05827e-005;2.27021e-007
31.775;4.29314e-006;-1.80508e-006;4.15289e-005;6.36728e-007
31.78;-4.68754e-008;-3.74454e-006;4.13264e-005;9.60939e-007
31.785;-3.62668e-006;-3.1424e-006;3.99431e-005;1.20139e-006
31.79;-4.34901e-006;-1.25681e-006;3.73978e-005;1.36052e-006
31.795;4.19375e-006;-3.56121e-007;3.37629e-005;1.44152e-006
31.8;2.886e-006;-1.259e-006;2.91638e-005;1.44821e-006
31.805;3.51986e-006;-2.0133e-006;2.37744e-005;1.385e-006
31.81;-5.65185e-006;5.21952e-007;1.78088e-005;1.25685e-006
31.815;-7.99705e-007;7.19241e-006;1.15097e-005;1.06918e-006
31.82;-6.54065e-006;1.45334e-005;5.13403e-006;8.27797e-007
31.825;3.32122e-006;1.68026e-005;-1.06361e-006;5.38814e-007
31.83;2.23125e-005;1.08768e-005;-6.8474e-006;2.0858e-007
31.835;-2.52072e-005;-3.81678e-007;-1.20163e-005;-1.56419e-007
31.84;1.70179e-006;-9.83898e-006;-1.64175e-005;-5.49597e-007
31.845;1.19503e-005;-1.18923e-005;-1.99564e-005;-9.64439e-007
31.85;-6.46472e-006;-7.36835e-006;-2.26013e-005;-1.39451e-006
31.855;-5.97856e-006;-2.95131e-006;-2.43839e-005;-1.83353e-006
31.86;7.84234e-007;-5.19201e-006;-2.53929e-005;-2.27552e-006
31.865;1.04079e-005;-1.40633e-005;-2.57633e-005;-2.71479e-006
31.87;5.98117e-006;-2.20012e-005;-2.56614e-005;-3.14605e-006
31.875;-5.0024e-006;-2.00309e-005;-2.52667e-005;-3.56447e-006
31.88;-2.90391e-005;-6.03733e-006;-2.47523e-005;-3.96568e-006
31.885;1.68412e-005;1.252e-005;-2.42669e-005;-4.34592e-006
31.89;1.31046e-005;2.45936e-005;-2.3919e-005;-4.70196e-006
31.895;8.13411e-006;2.50002e-005;-2.37648e-005;-5.03118e-006
31.9;-7.06896e-006;1.82721e-005;-2.38031e-005;-5.3316e-006
31.905;-2.52874e-005;1.31726e-005;-2.39754e-005;-5.60187e-006
31.91;4.85247e-006;1.35667e-005;-2.41726e-005;-5.84125e-006
31.915;9.69117e-006;1.4928e-005;-2.42481e-005;-6.04965e-006
31.92;2.61297e-005;9.67494e-006;-2.40346e-005;-6.22756e-006
31.925;-1.75105e-005;-4.57274e-006;-2.33638e-005;-6.37606e-006
31.93;-2.19369e-005;-2.21394e-005;-2.20872e-005;-6.49675e-006
31.935;8.78328e-006;-3.39749e-005;-2.00945e-005;-6.59174e-006
31.94;9.1837e-006;-3.46024e-005;-1.73288e-005;-6.66357e-006
31.945;3.86773e-006;-2.50769e-005;-1.37964e-005;-6.71519e-006
31.95;2.44251e-006;-1.0735e-005;-9.57002e-006;-6.74986e-006
31.955;-1.51517e-005;2.84293e-006;-4.78489e-006;-6.77111e-006
31.96;-3.76791e-007;1.22362e-005;3.71114e-007;-6.78266e-006
31.965;8.02018e-006;1.64481e-005;5.67331e-006;-6.78833e-006
31.97;3.26115e-006;1.63188e-005;1.08797e-005;-6.79202e-006
31.975;9.99397e-007;1.38016e-005;1.57524e-005;-6.79757e-006
31.98;-8.90041e-006;1.08964e-005;2.00783e-005;-6.80874e-006
31.985;-9.58162e-008;8.4452e-006;2.36875e-005;-6.82912e-006
31.99;1.44455e-006;5.82645e-006;2.64669e-005;-6.86204e-006
31.995;7.00866e-006;2.12185e-006;2.83682e-005;-6.91056e-006
32;-2.60764e-006;-2.28069e-006;2.9409e-005;-6.97729e-006
32.005;-1.28041e-006;-5.43846e-006;2.96675e-005;-7.06464e-006
32.01;-3.85088e-006;-5.47626e-006;2.92709e-005;-7.17434e-006
32.015;-2.64416e-006;-2.56204e-006;2.83794e-005;-7.30768e-006
32.02;1.39664e-005;8.06711e-007;2.7167e-005;-7.46543e-006
32.025;-1.17034e-005;1.63863e-006;2.58016e-005;-7.64779e-006
32.03;6.31422e-006;-1.19992e-006;2.44264e-005;-7.85439e-006
32.035;-4.9793e-006;-6.13643e-006;2.31445e-005;-8.08428e-006
32.04;1.56417e-006;-1.01304e-005;2.20078e-005;-8.33592e-006
32.045;1.94468e-006;-1.08479e-005;2.10134e-005;-8.6072e-006
32.05;-4.40286e-006;-8.09337e-006;2.01045e-005;-8.89543e-006
32.055;6.57124e-006;-3.65298e-006;1.91791e-005;-9.19745e-006
32.06;-4.69566e-006;6.34216e-008;1.81029e-005;-9.50954e-006
32.065;1.98516e-006;1.55054e-006;1.6727e-005;-9.82756e-006
32.07;-6.57535e-008;1.06371e-006;1.49071e-005;-1.0147e-005
32.075;-8.11951e-006;4.99583e-007;1.25226e-005;-1.04628e-005
32.08;1.25108e-005;2.3648e-006;9.49384e-006;-1.077e-005
32.085;-8.83315e-007;8.10284e-006;5.79511e-006;-1.1063e-005
32.09;-5.11331e-006;1.64656e-005;1.46258e-006;-1.13363e-005
32.095;-2.67004e-006;2.31674e-005;-3.40447e-006;-1.15842e-005
32.1;-4.78984e-006;2.28671e-005;-8.64865e-006;-1.1801e-005
32.105;1.97581e-005;1.2911e-005;-1.40655e-005;-1.1981e-005
32.11;-1.05586e-005;-3.77398e-006;-1.94196e-005;-1.21187e-005
32.115;-6.18641e-006;-1.94577e-005;-2.44633e-005;-1.22089e-005
32.12;9.20646e-006;-2.62943e-005;-2.89576e-005;-1.22464e-005
32.125;-9.21265e-006;-2.175e-005;-3.26915e-005;-1.22265e-005
32.13;9.24891e-006;-1.05525e-005;-3.54989e-005;-1.21449e-005
32.135;-4.40627e-006;-1.37644e-006;-3.7271e-005;-1.19977e-005
32.14;-4.11601e-006;-4.86828e-007;-3.79626e-005;-1.17814e-005
32.145;6.61526e-006;-7.00831e-006;-3.75935e-005;-1.14932e-005
32.15;4.3784e-006;-1.34954e-005;-3.62423e-005;-1.11309e-005
32.155;-4.69888e-006;-1.16394e-005;-3.40364e-005;-1.06927e-005
32.16;-1.21467e-005;1.0551e-006;-3.11374e-005;-1.01776e-005
32.165;6.93779e-006;1.88358e-005;-2.77239e-005;-9.58534e-006
32.17;1.06786e-005;3.15768e-005;-2.3975e-005;-8.91608e-006
32.175;-1.67781e-006;3.19518e-005;-2.00543e-005;-8.17081e-006
32.18;-8.12134e-006;2.02678e-005;-1.60976e-005;-7.35112e-006
32.185;-2.02196e-006;3.5278e-006;-1.22042e-005;-6.45926e-006
32.19;5.50696e-006;-9.84267e-006;-8.43407e-006;-5.49811e-006
32.195;-3.14258e-006;-1.51641e-005;-4.80926e-006;-4.47111e-006
32.2;6.67516e-006;-1.31633e-005;-1.31996e-006;-3.38229e-006
32.205;-3.49167e-006;-8.0461e-006;2.06558e-006;-2.23618e-006
32.21;-3.78613e-006;-4.25545e-006;5.38928e-006;-1.03783e-006
32.215;7.11153e-006;-4.11533e-006;8.69059e-006;2.07368e-007
32.22;-1.35344e-005;-7.10838e-006;1.19948e-005;1.49354e-006
32.225;1.193e-005;-1.04818e-005;1.53035e-005;2.8146e-006
32.23;5.84156e-006;-1.07763e-005;1.85889e-005;4.1641e-006
32.235;-1.24234e-005;-5.91643e-006;2.17909e-005;5.53545e-006
32.24;2.685e-006;3.03311e-006;2.48203e-005;6.92193e-006
32.245;-3.56846e-006;1.18727e-005;2.75638e-005;8.31663e-006
32.25;8.42219e-006;1.57026e-005;2.98938e-005;9.71274e-006
32.255;-2.85433e-006;1.24179e-005;3.16795e-005;1.11034e-005
32.26;1.26803e-006;4.50093e-006;3.27996e-005;1.24818e-005
32.265;9.10542e-007;-2.62609e-006;3.31536e-005;1.38414e-005
32.27;-1.22854e-005;-4.56987e-006;3.26727e-005;1.51757e-005
32.275;1.07283e-005;-1.07962e-006;3.13272e-005;1.64784e-005
32.28;2.01218e-006;4.14803e-006;2.91312e-005;1.77436e-005
32.285;-1.68947e-006;6.58177e-006;2.61431e-005;1.89656e-005
32.29;-1.76973e-006;4.2022e-006;2.24626e-005;2.0139e-005
32.295;-4.32163e-006;-1.401e-006;1.82245e-005;2.12587e-005
32.3;4.80877e-006;-6.57149e-006;1.35901e-005;2.23202e-005
32.305;2.22681e-006;-8.27268e-006;8.73607e-006;2.3319e-005
32.31;-1.43757e-006;-6.03987e-006;3.84342e-006;2.42513e-005
32.315;-1.79652e-006;-2.12524e-006;-9.13464e-007;2.51136e-005
32.32;-5.74456e-006;1.36289e-007;-5.37677e-006;2.59026e-005
32.325;1.2189e-005;-1.23518e-006;-9.413e-006;2.66156e-005
32.33;-4.67013e-006;-5.19062e-006;-1.29185e-005;2.72502e-005
32.335;-7.37682e-006;-8.0871e-006;-1.58221e-005;2.78043e-005
32.34;1.54816e-005;-6.25128e-006;-1.80854e-005;2.82762e-005
32.345;-1.53822e-005;1.02181e-006;-1.97006e-005;2.86644e-005
32.35;5.45014e-006;1.03838e-005;-2.06866e-005;2.89678e-005
32.355;2.49276e-007;1.64019e-005;-2.1084e-005;2.91856e-005
32.36;-6.216e-007;1.53624e-005;-2.09494e-005;2.93171e-005
32.365;9.07088e-006;8.02557e-006;-2.03503e-005;2.9362e-005
32.37;-1.24776e-005;-9.37248e-007;-1.93596e-005;2.932e-005
32.375;2.94253e-006;-6.45564e-006;-1.8052e-005;2.91912e-005
32.38;-7.70996e-007;-6.6925e-006;-1.65011e-005;2.89758e-005
32.385;3.61324e-006;-3.90299e-006;-1.47773e-005;2.8674e-005
32.39;3.18982e-006;-2.03641e-006;-1.29466e-005;2.82862e-005
32.395;-6.63923e-006;-3.26815e-006;-1.10709e-005;2.78131e-005
32.4;-2.50527e-006;-6.30309e-006;-9.20722e-006;2.72552e-005
32.405;8.18153e-006;-7.65382e-006;-7.40792e-006;2.66133e-005
32.41;-2.06034e-006;-4.75725e-006;-5.7203e-006;2.58882e-005
32.415;-1.09165e-007;1.5193e-006;-4.18582e-006;2.50808e-005
32.42;-5.64335e-006;7.03324e-006;-2.83894e-006;2.41922e-005
32.425;1.29355e-006;7.40416e-006;-1.70557e-006;2.32234e-005
32.43;2.91765e-006;1.85576e-006;-8.0148e-007;2.21757e-005
32.435;6.30839e-006;-5.36877e-006;-1.30802e-007;2.10505e-005
32.44;3.19739e-006;-7.82891e-006;3.15042e-007;1.98492e-005
32.445;-2.30933e-005;-2.21737e-006;5.57606e-007;1.85735e-005
32.45;4.53515e-006;8.28676e-006;6.3079e-007;1.72253e-005
32.455;1.72729e-005;1.60207e-005;5.79168e-007;1.58066e-005
32.46;4.32248e-007;1.49013e-005;4.55234e-007;1.43197e-005
32.465;-1.10086e-005;5.32961e-006;3.15828e-007;1.27671e-005
32.47;1.41884e-006;-6.32696e-006;2.17944e-007;1.11516e-005
32.475;-9.11713e-006;-1.29557e-005;2.14356e-007;9.4765e-006
32.48;1.41626e-005;-1.19067e-005;3.49437e-007;7.74508e-006
32.485;6.77242e-006;-6.09599e-006;6.55648e-007;5.96125e-006
